,TCGA-AA-A01Z-01A-11R-A083-07,TCGA-CK-5913-01A-11R-1653-07
ENSG00000108395.12,6.69354644147,6.22895436653
ENSG00000108405.3,0.0692865562033,0.188349452117
ENSG00000108406.8,4.37218119131,6.93443709291
ENSG00000108417.3,0.0,0.0
ENSG00000108423.13,0.512137926243,2.14760723947
ENSG00000108424.8,18.550406075,48.516850594
ENSG00000108433.14,1.7591836955,3.60242143285
ENSG00000108439.8,10.5758263174,9.44912329485
ENSG00000108442.2,0.0,0.0
ENSG00000108443.12,1.39555580811,6.17068070907
ENSG00000108448.19,0.737071953401,1.27111420443
ENSG00000108452.1,0.0,0.114125049589
ENSG00000108465.13,10.9392628385,9.07796144036
ENSG00000108468.13,8.00164334493,18.8810966394
ENSG00000108469.13,1.77604697148,2.06253101255
ENSG00000108474.15,1.16062290349,1.04857251015
ENSG00000108479.10,6.52702846403,10.1203772788
ENSG00000108506.10,1.10982735921,3.94849008776
ENSG00000108509.19,7.25382543252,8.77311349697
ENSG00000108510.8,2.55170411515,6.29924900988
ENSG00000108511.9,15.97166873,12.4506747648
ENSG00000108515.16,1.89701812501,0.379707760514
ENSG00000108516.5,0.0,0.0
ENSG00000108518.7,441.215674065,576.280612253
ENSG00000108523.14,30.2534293618,30.1220258435
ENSG00000108528.12,27.3109484652,29.2228542114
ENSG00000108551.4,1.95128065719,3.95964302486
ENSG00000108556.7,0.0208305663103,0.0798572857402
ENSG00000108557.16,5.51100107111,8.44419401265
ENSG00000108559.10,4.98800383457,12.139766514
ENSG00000108561.7,69.6680921946,97.6879143952
ENSG00000108576.8,0.0,0.0
ENSG00000108578.13,2.90787311186,8.5076251127
ENSG00000108582.10,5.18879566623,14.1793361962
ENSG00000108587.13,2.49618457808,5.08764079332
ENSG00000108588.12,37.1162446417,40.7590181511
ENSG00000108590.9,0.523190923684,3.37328249284
ENSG00000108591.8,2.76886318422,2.93377296549
ENSG00000108592.15,13.9222640637,12.2130444472
ENSG00000108599.13,1.92910465271,3.93900913729
ENSG00000108602.16,1.71302963918,0.406166332686
ENSG00000108604.14,52.6120246407,39.0751455271
ENSG00000108622.9,0.949971456991,2.61315747217
ENSG00000108639.6,60.6040017199,80.00989559
ENSG00000108641.13,3.26457321287,4.78508640626
ENSG00000108651.8,3.11316850438,5.97781701604
ENSG00000108654.10,46.2492448658,53.7991627397
ENSG00000108666.8,1.40888297333,2.0609313833
ENSG00000108669.15,3.27072934141,7.73695422587
ENSG00000108671.8,7.96167968079,16.422214219
ENSG00000108679.11,212.686219605,269.283404116
ENSG00000108684.13,0.0,0.0102767598701
ENSG00000108688.10,0.0,0.555417390814
ENSG00000108691.8,2.10525072887,7.39502738241
ENSG00000108700.4,0.0872538074947,0.729821094277
ENSG00000108702.3,0.0,0.129547353587
ENSG00000108733.8,1.59598833517,1.69548098837
ENSG00000108759.3,0.0,0.0
ENSG00000108771.11,2.61969169645,2.67913231166
ENSG00000108773.9,36.6805491899,16.4005781
ENSG00000108774.13,38.2763428926,43.4777997681
ENSG00000108784.8,21.060437573,13.3649398951
ENSG00000108785.7,0.518452073957,0.481834764337
ENSG00000108786.9,0.184739658339,0.277869685955
ENSG00000108788.10,16.8179409167,17.2507555586
ENSG00000108797.10,1.02837525156,0.739009254111
ENSG00000108798.7,1.34397863906,3.56761596385
ENSG00000108799.11,3.85755975336,2.59280092626
ENSG00000108813.10,0.150970158138,0.189415010953
ENSG00000108819.10,22.2076470359,15.9968375697
ENSG00000108821.12,164.637177972,412.941180956
ENSG00000108823.14,0.134617110013,0.156386691117
ENSG00000108825.16,0.16160078866,0.16091488318
ENSG00000108826.14,18.7558501637,14.3845067458
ENSG00000108828.14,35.2457406392,20.2737723053
ENSG00000108829.9,59.5036886579,78.7226101359
ENSG00000108830.9,0.290675646539,0.0352364040081
ENSG00000108839.10,0.483681609092,0.212544817124
ENSG00000108840.14,3.67575276232,2.91949194852
ENSG00000108846.14,16.3198018602,17.6792925789
ENSG00000108848.14,6.63455964787,9.7076438942
ENSG00000108849.6,0.0,0.407936347466
ENSG00000108852.13,0.215951032877,0.310455973955
ENSG00000108854.14,2.53689724548,4.7016700504
ENSG00000108861.7,9.41771847299,14.8502829889
ENSG00000108878.4,0.0,0.0
ENSG00000108883.11,10.8065123108,12.784469555
ENSG00000108924.12,0.608298602038,0.165534909855
ENSG00000108932.10,0.36576340603,0.269111419567
ENSG00000108946.13,45.1980351275,26.9479007284
ENSG00000108947.4,0.375635494649,0.297532717736
ENSG00000108950.10,0.141901726585,0.361638235485
ENSG00000108953.15,80.1392767364,182.041409486
ENSG00000108958.4,1.61804487134,1.97369203406
ENSG00000108960.6,4.36367908643,7.40487290589
ENSG00000108961.12,3.97688137051,4.17015970672
ENSG00000108963.16,4.10905263487,3.32039070799
ENSG00000108984.12,11.4967041307,4.14136979947
ENSG00000109016.16,3.30438384438,3.08137633889
ENSG00000109046.13,4.3616861749,6.18742979849
ENSG00000109047.7,0.0,0.019691552548
ENSG00000109061.9,0.0,0.00318277030725
ENSG00000109062.8,37.6658479984,72.3936353436
ENSG00000109063.13,0.0329225168315,0.0545013701806
ENSG00000109065.10,5.14945078094,4.25225030406
ENSG00000109066.12,2.53925564797,3.16664376005
ENSG00000109072.12,0.74802074398,2.22776611014
ENSG00000109079.8,8.3602452159,22.446569023
ENSG00000109083.12,2.65947009531,4.60461154523
ENSG00000109084.12,12.4206542694,33.0693317718
ENSG00000109089.7,6.50329573287,8.34481329787
ENSG00000109099.12,4.0813453199,17.2262105619
ENSG00000109101.6,0.0151260724843,0.0316299285085
ENSG00000109103.10,3.90501624954,2.24707059416
ENSG00000109107.12,8.00401704796,19.8081797134
ENSG00000109111.13,7.32477638741,12.5527238159
ENSG00000109113.16,3.19038775412,2.88632126616
ENSG00000109118.12,4.46335302367,2.82255786339
ENSG00000109132.6,0.0,0.00620084357403
ENSG00000109133.11,8.64593636953,11.8109454233
ENSG00000109158.9,0.226747694442,0.0
ENSG00000109163.6,0.0,0.00885998536548
ENSG00000109171.13,8.01929228537,10.5915882932
ENSG00000109180.13,11.5652108389,19.0265873933
ENSG00000109181.10,0.0854689678282,0.0099290566188
ENSG00000109182.10,0.0,0.0
ENSG00000109184.13,2.22940057944,3.47754367497
ENSG00000109189.11,0.475052312791,2.14586321793
ENSG00000109193.9,0.0,0.183075600382
ENSG00000109205.15,0.387419194545,0.30686633052
ENSG00000109208.4,0.0,0.0
ENSG00000109220.9,4.38271638139,10.3574976719
ENSG00000109255.10,2.25696515386,6.94161224698
ENSG00000109265.11,0.391524379748,7.15614418171
ENSG00000109270.11,6.10538180746,8.83791297411
ENSG00000109272.3,0.0,0.257109307119
ENSG00000109320.10,10.2430489617,15.630736055
ENSG00000109321.9,56.2486593925,15.7874831948
ENSG00000109323.7,2.1517676255,5.50624619957
ENSG00000109332.18,16.2926143028,29.5811584488
ENSG00000109339.17,0.0448357992057,0.0371115686927
ENSG00000109381.18,2.17226304455,2.88043092448
ENSG00000109390.10,26.4155620211,21.2967573217
ENSG00000109424.3,0.0,0.0131142327845
ENSG00000109436.7,0.864035383729,1.43378377488
ENSG00000109445.9,9.32800316204,14.4175579208
ENSG00000109452.11,0.862926777986,2.62269088735
ENSG00000109458.7,1.60925028018,2.60339099186
ENSG00000109466.12,2.7137353808,9.98759240791
ENSG00000109471.4,0.0,0.0
ENSG00000109472.12,3.29188439341,0.777809668596
ENSG00000109475.15,164.732514104,130.837558177
ENSG00000109501.12,70.1047608845,12.5030275909
ENSG00000109511.9,0.0,0.179879217233
ENSG00000109519.11,17.1349286183,18.6267818546
ENSG00000109534.15,13.8206022343,15.4339905772
ENSG00000109536.10,4.415262455,10.9736550318
ENSG00000109572.12,10.5855152718,28.2107344049
ENSG00000109576.12,0.110728330678,1.29277915951
ENSG00000109586.10,7.28438380095,24.4543133205
ENSG00000109606.11,15.5159441301,27.5638421655
ENSG00000109610.5,88.6214125206,45.3106479775
ENSG00000109618.10,1.80082786065,1.68286834997
ENSG00000109625.17,0.319196551351,0.372669439562
ENSG00000109654.13,10.4568728661,26.5521410776
ENSG00000109667.10,0.70700781345,0.315974887824
ENSG00000109670.12,1.16583538314,1.42395045833
ENSG00000109674.3,2.24962372446,2.09937637689
ENSG00000109680.9,0.400506156271,1.03849142386
ENSG00000109684.13,0.00886457067764,0.12048780614
ENSG00000109685.16,7.26058363078,7.48170030793
ENSG00000109686.15,18.1447871783,15.1114518094
ENSG00000109689.13,2.40470180039,11.1724607816
ENSG00000109705.7,0.412454137142,0.657125597917
ENSG00000109736.13,54.4214205696,32.137093736
ENSG00000109738.9,0.0636178382485,0.260517892903
ENSG00000109743.9,0.867662988052,0.797803031219
ENSG00000109756.7,3.51481667261,3.56629134551
ENSG00000109758.7,0.425113299529,0.0740790627467
ENSG00000109762.14,3.60171757434,3.07725314354
ENSG00000109771.14,0.13454394854,0.15630169835
ENSG00000109775.9,3.4618363842,6.11523135186
ENSG00000109787.11,15.9527866908,30.5270099294
ENSG00000109790.15,0.652376567486,2.720897372
ENSG00000109794.12,0.801270208419,1.84822215225
ENSG00000109805.8,3.07431813595,6.84945105583
ENSG00000109814.10,11.5603205888,21.2870161716
ENSG00000109819.7,0.799644622706,0.518570786503
ENSG00000109832.11,0.0119180081511,0.0
ENSG00000109846.6,0.906617099957,1.43449996411
ENSG00000109851.6,0.159459494566,0.0
ENSG00000109854.12,22.2650379006,13.7850982315
ENSG00000109861.14,9.75898808485,15.6123787302
ENSG00000109881.15,3.0653129735,11.8386777934
ENSG00000109906.12,0.0,0.0150447334674
ENSG00000109911.16,5.52862380102,3.81904897803
ENSG00000109917.9,11.0198263242,7.56722213088
ENSG00000109919.8,50.9117232315,44.3421317974
ENSG00000109920.11,5.43906763358,5.35864885288
ENSG00000109927.8,0.0357416356714,0.0323868383968
ENSG00000109929.8,3.35062615649,8.77011843523
ENSG00000109943.7,0.0616974119163,0.258029270995
ENSG00000109944.9,0.0235100536861,0.159775069424
ENSG00000109956.11,0.052967070624,0.0218161145122
ENSG00000109971.12,223.820753462,476.217354169
ENSG00000109991.7,0.0,0.00733473922376
ENSG00000110002.14,1.55512230801,7.00984109053
ENSG00000110011.12,12.9939321303,4.13923870628
ENSG00000110013.11,9.96989191516,20.1529777947
ENSG00000110025.11,0.190280760047,0.105324766009
ENSG00000110031.11,2.05157858027,3.81594936784
ENSG00000110042.6,12.2493884462,12.7472718432
ENSG00000110046.11,14.3999825652,7.26235550628
ENSG00000110047.16,18.0202028735,14.2724295222
ENSG00000110048.10,18.6517087973,28.3615294392
ENSG00000110057.6,59.2310225166,16.9033737483
ENSG00000110060.7,4.70762507839,6.50546849835
ENSG00000110063.7,4.29998320819,9.21471253612
ENSG00000110066.13,2.87431650337,5.70170440054
ENSG00000110074.9,11.0085400403,5.05676655996
ENSG00000110075.13,9.53876904282,12.9628466921
ENSG00000110076.17,0.0779964919075,0.121416971472
ENSG00000110077.13,0.474991587165,2.26129592299
ENSG00000110079.15,0.307093045756,2.29342204915
ENSG00000110080.17,33.2914997178,12.7319081078
ENSG00000110090.11,21.1674281386,19.2985893451
ENSG00000110092.3,36.1403554471,55.641419829
ENSG00000110104.10,29.9829097587,19.4450324217
ENSG00000110107.7,94.2601225849,70.4060305923
ENSG00000110108.8,53.9227989711,52.3476187804
ENSG00000110148.8,0.0,0.0
ENSG00000110169.9,0.0909064042282,0.0422429266448
ENSG00000110171.17,2.95154533907,1.24295955647
ENSG00000110172.10,0.88806442117,4.59756323655
ENSG00000110195.10,1.70936129083,0.413368600666
ENSG00000110200.7,5.93451490444,4.98112495312
ENSG00000110203.7,0.0394079696457,0.0412027399661
ENSG00000110218.7,3.23842711338,6.42562359374
ENSG00000110237.3,1.55714979755,2.37778266647
ENSG00000110243.10,0.0567735042574,0.0
ENSG00000110244.6,0.0,0.0
ENSG00000110245.10,2.66809246682,0.0885589299349
ENSG00000110274.13,3.17519631489,2.10480835697
ENSG00000110315.5,3.63004849395,7.89476813625
ENSG00000110318.12,0.483576345383,0.283229643272
ENSG00000110321.14,91.9307476742,111.072748436
ENSG00000110324.8,0.445283576382,2.18141282934
ENSG00000110328.5,0.81905993487,7.43766824416
ENSG00000110330.7,5.45036915397,9.61188767163
ENSG00000110344.8,3.70605107239,6.86333053694
ENSG00000110367.10,5.67729585491,9.27823489484
ENSG00000110375.2,0.447668834203,0.0520063517113
ENSG00000110395.4,2.7302831296,3.02186010065
ENSG00000110400.9,13.501566476,7.53376486292
ENSG00000110422.10,5.35064951421,5.70516256944
ENSG00000110427.13,0.075923846049,3.4772284958
ENSG00000110429.12,1.03874164567,2.64657145368
ENSG00000110435.10,9.27621682088,10.7287259384
ENSG00000110436.10,0.0356912014438,0.00621944962482
ENSG00000110442.10,4.56498763912,3.0132337122
ENSG00000110446.8,1.42950654918,3.00488886899
ENSG00000110448.9,0.768583872444,2.38695322592
ENSG00000110455.12,2.12462122652,0.411367326015
ENSG00000110484.6,0.0,0.0
ENSG00000110492.14,13.2773991719,62.5043563939
ENSG00000110497.13,6.63202283377,5.17493812763
ENSG00000110514.17,11.0646142764,8.88527657715
ENSG00000110536.12,6.62571658992,6.46564222546
ENSG00000110583.11,3.86676537942,4.36356194112
ENSG00000110619.15,5.54684546507,6.42793394774
ENSG00000110628.12,24.1227479746,11.7937805196
ENSG00000110651.10,77.8924262608,63.3326420711
ENSG00000110660.13,13.2168626267,21.1950205089
ENSG00000110665.10,0.0917110453389,0.0228304457382
ENSG00000110675.11,0.0,0.00982223787444
ENSG00000110680.11,0.0,0.0
ENSG00000110693.14,0.0168099996818,0.0351511662208
ENSG00000110696.8,4.8957281594,11.9568847343
ENSG00000110697.11,12.650807645,11.5263999533
ENSG00000110700.5,256.771730081,180.108749348
ENSG00000110711.8,35.0878950025,20.0264410188
ENSG00000110713.14,12.8966589099,15.6577954961
ENSG00000110717.9,47.0710466881,12.4372333502
ENSG00000110719.8,16.1125380709,21.3203502767
ENSG00000110721.10,7.36446216136,4.62882016965
ENSG00000110723.10,2.29328724363,0.719673004766
ENSG00000110756.16,1.39393823674,4.71203577975
ENSG00000110768.10,3.60731433341,5.6808913573
ENSG00000110777.10,0.192873741405,0.250779639711
ENSG00000110786.16,0.0300237542071,0.0279032320624
ENSG00000110799.12,3.64250848141,8.61318476457
ENSG00000110801.12,3.4673443892,2.60258182381
ENSG00000110811.18,3.52727451847,10.367842801
ENSG00000110841.12,1.16239014794,4.0773394962
ENSG00000110844.12,0.565047859558,0.274074134336
ENSG00000110848.7,0.815878558004,1.34048575195
ENSG00000110851.10,9.44339355513,11.2942946291
ENSG00000110852.4,0.417085107092,1.33004568785
ENSG00000110871.13,8.28582629317,11.5509205957
ENSG00000110876.9,4.27931995643,9.00224248416
ENSG00000110880.9,19.0088070019,33.2739164787
ENSG00000110881.10,5.41038154541,2.89013493726
ENSG00000110887.6,0.0141677892417,0.00987535839861
ENSG00000110888.16,0.721101980314,1.11949166851
ENSG00000110900.13,0.471787580929,0.940725419301
ENSG00000110906.11,7.43365733996,8.8294958791
ENSG00000110911.13,7.87427639513,6.63628507839
ENSG00000110917.6,68.5561977822,95.1235598508
ENSG00000110921.10,7.71702166969,4.72438564619
ENSG00000110925.5,4.26012961344,4.36616690671
ENSG00000110931.17,7.96112627359,10.7026935842
ENSG00000110934.9,0.466448845702,1.42482705302
ENSG00000110944.7,0.6488537142,1.9706040576
ENSG00000110955.7,714.773063994,449.079416061
ENSG00000110958.14,75.9248157425,151.900541731
ENSG00000110975.7,0.0216503445987,0.0
ENSG00000110987.7,0.477649803602,3.69733869717
ENSG00000111011.16,5.07274930261,7.82844831632
ENSG00000111012.8,1.13545358122,0.735708459209
ENSG00000111046.3,0.0,0.0
ENSG00000111049.3,0.0,0.0
ENSG00000111052.6,0.161923548566,0.220087512849
ENSG00000111057.9,558.289840382,326.888471745
ENSG00000111058.6,0.0346214761645,0.0858032678259
ENSG00000111077.16,2.76665080064,9.56399785393
ENSG00000111087.8,0.418751860136,0.966859601844
ENSG00000111110.10,5.0628333083,2.31009912071
ENSG00000111142.12,14.8099203921,24.8510535503
ENSG00000111144.8,9.68537444344,14.2245461807
ENSG00000111145.6,2.76961381161,10.8570047175
ENSG00000111181.11,0.0833538267052,0.279606371492
ENSG00000111186.11,0.434485452094,0.200414721229
ENSG00000111196.8,3.30806208456,4.81299364814
ENSG00000111199.9,0.219527237133,0.576363378928
ENSG00000111203.10,4.54191667563,2.90816190363
ENSG00000111206.11,18.4838259195,21.3411746129
ENSG00000111215.10,0.145442235626,0.133057889937
ENSG00000111218.10,0.0,0.0
ENSG00000111224.12,0.221828732361,1.4781770939
ENSG00000111229.14,32.6807621649,75.3356618252
ENSG00000111231.7,4.93955740683,8.64447774457
ENSG00000111237.17,17.2870281395,20.3552741825
ENSG00000111241.2,0.0,0.0
ENSG00000111245.13,0.0,0.0140770986277
ENSG00000111247.13,4.23677269281,13.8363461215
ENSG00000111249.12,0.0143863822242,0.012534655028
ENSG00000111252.9,2.633523226,6.70819087677
ENSG00000111254.6,0.17997881884,1.18132494078
ENSG00000111261.12,9.11861763068,12.6353790563
ENSG00000111262.4,0.0,0.0
ENSG00000111266.7,13.3881623334,10.6215250554
ENSG00000111269.2,8.76681629676,8.90699163154
ENSG00000111271.13,3.81910042411,4.51255889727
ENSG00000111275.11,35.0569730169,24.678344365
ENSG00000111276.9,19.4925192184,28.4559910198
ENSG00000111291.7,1.85988787702,0.545850770987
ENSG00000111300.8,2.81911727879,4.10985397772
ENSG00000111305.17,0.0366146593181,0.00638036882892
ENSG00000111319.11,34.7813559732,45.4853192874
ENSG00000111321.9,21.6988062061,36.5142005792
ENSG00000111325.15,0.429793168949,0.20387964588
ENSG00000111328.5,12.9194420141,19.1791594404
ENSG00000111331.11,5.48735081684,20.9785382634
ENSG00000111335.11,1.04511646702,9.69057221833
ENSG00000111339.9,0.0,0.00735443357534
ENSG00000111341.8,3.39795554261,5.17286166412
ENSG00000111344.10,5.63508583697,5.35792566072
ENSG00000111348.7,17.2996862219,92.663459388
ENSG00000111358.12,6.60823130636,12.5948815988
ENSG00000111361.11,15.2284476779,9.64200915235
ENSG00000111364.14,4.02444062153,4.23457061841
ENSG00000111371.14,15.5125508104,19.6841609244
ENSG00000111404.5,0.0,0.0
ENSG00000111405.7,0.0205350972846,0.0429406681543
ENSG00000111412.5,5.43531601285,8.09718807511
ENSG00000111424.9,22.2419858627,25.197942038
ENSG00000111432.4,0.117335368488,0.59587046001
ENSG00000111445.12,6.89150659573,11.3657168499
ENSG00000111450.12,3.44296305955,4.19200343308
ENSG00000111452.11,0.0672811157261,0.0859776158336
ENSG00000111481.8,53.2930308481,58.7575787224
ENSG00000111490.11,2.57637348269,3.06839078746
ENSG00000111530.11,6.08351693111,12.1623286827
ENSG00000111536.4,0.0,0.0178353565869
ENSG00000111537.4,0.0451670982146,0.220379406102
ENSG00000111540.14,24.5757143163,26.5360488709
ENSG00000111554.13,0.302410585206,1.20910863348
ENSG00000111581.8,4.1789120427,5.81412259842
ENSG00000111596.10,2.65376472502,4.17084523399
ENSG00000111602.10,7.81044554256,11.7549193393
ENSG00000111605.15,10.7961174767,14.2477584857
ENSG00000111615.11,1.73500652963,3.50140621021
ENSG00000111639.6,44.2662024375,75.7030967237
ENSG00000111640.13,1640.62476622,1944.35915112
ENSG00000111641.9,20.1414998876,23.8609254521
ENSG00000111642.13,37.3994813624,37.6662137172
ENSG00000111644.6,0.406360899801,3.048258799
ENSG00000111647.11,1.86261029929,3.22254916324
ENSG00000111652.8,17.4071065663,31.4663988315
ENSG00000111653.18,4.50403133775,3.77013102413
ENSG00000111664.9,0.256100206577,0.301234346776
ENSG00000111665.10,6.07260569437,6.73582072266
ENSG00000111666.9,11.0961658115,4.71341777089
ENSG00000111667.12,41.9445018813,33.2219301657
ENSG00000111669.13,410.074895088,457.482181004
ENSG00000111670.13,4.87229977472,7.68714065824
ENSG00000111671.8,8.36869700582,3.51088121557
ENSG00000111674.7,5.53861937504,10.5650844785
ENSG00000111676.13,55.2561304213,43.7371670514
ENSG00000111678.9,31.1012235125,52.5824530803
ENSG00000111679.15,10.8072088671,12.4553741483
ENSG00000111684.9,5.30924183813,6.99155414903
ENSG00000111696.10,4.13137574921,6.37708062004
ENSG00000111700.11,0.108722382659,1.58602242828
ENSG00000111701.6,1.98023939259,8.88557866404
ENSG00000111704.9,0.0306027400104,0.0
ENSG00000111707.10,6.60431087599,11.7092181396
ENSG00000111711.8,3.90568445322,12.1494835055
ENSG00000111713.2,0.0,0.00612165016951
ENSG00000111716.11,193.128273667,160.936290847
ENSG00000111725.9,20.319597121,8.18674563217
ENSG00000111726.11,32.1139411233,32.0658588289
ENSG00000111727.10,0.268041686939,1.14930479586
ENSG00000111728.9,0.0379848965169,0.066191425571
ENSG00000111729.11,0.300620358609,1.85593523266
ENSG00000111731.11,4.89985832616,7.04627203639
ENSG00000111732.9,0.0176608428974,0.0
ENSG00000111737.10,18.7801021093,18.4102829871
ENSG00000111752.9,0.605239116076,0.601320950936
ENSG00000111775.2,192.792935785,76.4209863308
ENSG00000111780.8,0.0,0.0694674214888
ENSG00000111783.11,0.0243315018246,0.014133133076
ENSG00000111785.17,1.13626396738,3.65258721891
ENSG00000111786.7,27.3745187607,28.1705979776
ENSG00000111788.10,0.958120300633,0.904616289203
ENSG00000111790.12,1.57550039892,4.22570406355
ENSG00000111796.3,0.493905962107,1.1519694232
ENSG00000111799.19,6.2502347037,33.4041395846
ENSG00000111801.14,1.89601228295,5.53367313615
ENSG00000111802.12,17.1359456847,19.4031839663
ENSG00000111816.7,1.91694900327,3.92010487794
ENSG00000111817.15,0.205164986349,0.897617531741
ENSG00000111832.11,5.41849245456,6.38559492219
ENSG00000111834.11,0.0387419194545,0.0945148298002
ENSG00000111837.10,0.0130178716577,0.0499060794226
ENSG00000111843.12,72.2547062529,44.9498915979
ENSG00000111845.4,10.727637497,15.5088334054
ENSG00000111846.14,0.176247485985,0.0804876620166
ENSG00000111850.9,0.440158508833,0.490885114427
ENSG00000111859.15,6.87735454049,8.72122939041
ENSG00000111860.12,0.290707702523,0.249236950402
ENSG00000111863.11,0.530250849402,0.231000100372
ENSG00000111875.7,5.24562818836,5.95681069319
ENSG00000111877.16,0.867290696879,1.41925677866
ENSG00000111879.17,0.0353058180114,0.0172264225794
ENSG00000111880.14,1.95837408146,5.66297967788
ENSG00000111885.6,2.66619200777,5.66701203558
ENSG00000111886.10,0.0246697424329,0.0343910463335
ENSG00000111897.6,19.1153149288,39.2811362903
ENSG00000111906.16,8.42768344329,10.8076111838
ENSG00000111907.19,1.94847115118,3.6755628874
ENSG00000111911.6,7.45355250628,15.0711184979
ENSG00000111912.17,6.58257200273,32.4149943147
ENSG00000111913.14,0.226980242472,0.431692159755
ENSG00000111961.15,0.90566800312,3.13008061291
ENSG00000111962.7,0.168790129028,0.235303192314
ENSG00000111981.4,0.210108945737,0.396640847075
ENSG00000112029.8,2.41123723065,4.39183441548
ENSG00000112031.14,1.9827013682,2.44093529886
ENSG00000112033.12,16.0708122873,17.3619613246
ENSG00000112038.16,0.0,0.0
ENSG00000112039.3,6.26818165896,4.97717483296
ENSG00000112041.11,0.0557946507357,0.0259269889532
ENSG00000112053.12,0.0364569420977,0.0285879845888
ENSG00000112062.9,7.28969311859,10.0476625291
ENSG00000112077.14,2.04286627584,0.0
ENSG00000112078.12,7.96236794995,11.8529080193
ENSG00000112079.8,15.7686979212,18.0792461107
ENSG00000112081.15,27.1357809035,51.0112997711
ENSG00000112096.15,15.3985712496,23.176263797
ENSG00000112110.8,45.1711057681,49.3338934362
ENSG00000112115.5,0.0295930745699,0.0103136139488
ENSG00000112116.9,0.0,0.0179690799727
ENSG00000112118.16,53.1295007752,73.9973063993
ENSG00000112130.15,3.04561571523,4.02997680811
ENSG00000112137.15,0.132621892133,0.255069485831
ENSG00000112139.13,0.0853103238006,0.179742729824
ENSG00000112144.14,3.97285725878,5.56902526691
ENSG00000112146.15,4.02965315091,2.84166341014
ENSG00000112149.8,1.18120492397,3.99469437988
ENSG00000112159.10,2.98401501753,4.72780288216
ENSG00000112164.5,0.0,0.0246995276405
ENSG00000112167.8,6.620431118,6.23368578553
ENSG00000112175.7,0.20880639787,0.00485146971936
ENSG00000112182.13,0.0562165600096,0.107757557552
ENSG00000112183.13,0.079868649282,0.584542936918
ENSG00000112186.10,0.378151812108,0.801291522215
ENSG00000112195.8,0.033321335933,0.197420437084
ENSG00000112200.15,1.42426586201,1.25203855572
ENSG00000112208.11,1.19109121787,4.97846720605
ENSG00000112210.10,1.74220665805,2.19520436432
ENSG00000112212.10,0.556817060986,0.562770487446
ENSG00000112214.9,0.180372215165,0.278390284898
ENSG00000112218.8,0.499114647811,0.679688299365
ENSG00000112232.8,0.0235907056713,0.00822170168564
ENSG00000112234.7,2.46764304715,3.68575391204
ENSG00000112237.11,6.02142839022,10.9450772623
ENSG00000112238.11,0.0167928954901,0.0
ENSG00000112242.13,4.68744215244,5.20908804962
ENSG00000112245.8,20.1412528256,37.4297082926
ENSG00000112246.8,0.0,0.0
ENSG00000112249.12,3.68601407737,7.81727890604
ENSG00000112273.6,0.0506104191586,0.0
ENSG00000112276.12,0.151552412191,0.181562578891
ENSG00000112280.14,0.537743769394,0.19555979598
ENSG00000112282.16,3.42906757136,4.91741619496
ENSG00000112290.11,2.46379593292,1.12332656172
ENSG00000112293.13,0.0111838840466,0.0584661770611
ENSG00000112294.11,0.916062327156,5.30944846087
ENSG00000112297.13,6.1477219921,32.3204876358
ENSG00000112299.7,0.425088414362,36.7410642581
ENSG00000112303.12,0.0626815711645,2.39571581499
ENSG00000112304.9,5.72170714857,6.54081463087
ENSG00000112305.13,2.89544871713,5.69522669959
ENSG00000112306.7,1463.84751563,1100.66066469
ENSG00000112308.11,25.6170867994,38.5593592799
ENSG00000112309.9,0.0418991055791,0.084694172368
ENSG00000112312.8,6.77670650878,15.5800051542
ENSG00000112319.16,0.116554079715,0.0812415607242
ENSG00000112320.10,0.167335463229,0.594296608171
ENSG00000112333.10,0.0,0.00513608581058
ENSG00000112335.13,42.6489221461,82.2711497543
ENSG00000112337.9,0.0428454249419,0.0
ENSG00000112339.13,2.41387395077,4.77468195573
ENSG00000112343.10,1.01692908306,3.47896507268
ENSG00000112357.11,6.05598483724,2.88378762906
ENSG00000112365.4,2.58171827088,3.30030040122
ENSG00000112367.9,2.60364681412,3.88050586207
ENSG00000112378.11,66.0547017474,89.4070003869
ENSG00000112379.8,5.64667968206,6.56240898171
ENSG00000112394.15,0.0489574847605,0.400966179386
ENSG00000112406.4,4.85067602148,5.10574411377
ENSG00000112414.13,1.18818307441,18.0076478576
ENSG00000112419.13,1.76451080053,3.58896030856
ENSG00000112425.12,0.806450481616,0.348784856602
ENSG00000112462.8,0.0,0.0
ENSG00000112473.15,66.0935784139,83.1414424528
ENSG00000112486.13,0.0,0.444617798492
ENSG00000112494.8,0.081531716377,7.26002760807
ENSG00000112499.11,0.0980633255355,0.01864171933
ENSG00000112511.16,7.52687836699,4.40936537532
ENSG00000112514.14,103.07704828,38.4175577377
ENSG00000112530.10,0.0,0.00734035540999
ENSG00000112531.15,0.459290719466,1.66251442574
ENSG00000112539.13,0.0,0.0
ENSG00000112541.12,0.0623736118202,0.161483063364
ENSG00000112559.12,3.05267284485,9.55230736106
ENSG00000112561.16,9.00982847088,2.64104116173
ENSG00000112562.17,2.12849950336,19.75789921
ENSG00000112576.11,14.9528317669,16.4599714747
ENSG00000112578.8,22.4165433598,13.7742030491
ENSG00000112584.12,3.69555114916,5.60021026219
ENSG00000112592.11,7.12638408494,6.15267293838
ENSG00000112599.8,0.197712580864,0.447886987065
ENSG00000112619.7,0.0184857276967,0.103080689951
ENSG00000112624.11,3.19967604836,3.17728941214
